                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                0.71399,                0.32606,                0.87618,                0.89799,                0.84215,                0.89153,                0.69126,                0.91022,                0.43574,                 0.9611,                0.00109,                0.00109,                0.00109
                     92,                0.70272,                0.31838,                0.87343,                0.90024,                0.84031,                0.89151,                0.69135,                 0.9106,                 0.4361,                0.96126,               0.000991,               0.000991,               0.000991
                     93,                0.69663,                0.31514,                0.87234,                0.89937,                 0.8402,                0.89126,                0.69164,                 0.9107,                0.43615,                0.96148,               0.000892,               0.000892,               0.000892
                     94,                0.69145,                0.31205,                0.86948,                0.89822,                0.84079,                0.89137,                0.69201,                0.91072,                0.43633,                0.96169,               0.000793,               0.000793,               0.000793
                     95,                0.69187,                0.31059,                0.86908,                0.89914,                0.84049,                0.89127,                0.69199,                0.91083,                0.43639,                0.96177,               0.000694,               0.000694,               0.000694
                     96,                0.68457,                0.30685,                0.86576,                0.89999,                0.83973,                0.89122,                0.69221,                0.91095,                0.43639,                0.96166,               0.000595,               0.000595,               0.000595
                     97,                0.67838,                0.30351,                0.86461,                0.89985,                0.83998,                0.89106,                0.69243,                0.91095,                0.43655,                0.96178,               0.000496,               0.000496,               0.000496
                     98,                0.67799,                0.30192,                0.86664,                0.89861,                0.84066,                0.89096,                0.69282,                0.91115,                0.43666,                0.96194,               0.000397,               0.000397,               0.000397
                     99,                0.66981,                0.29833,                0.86281,                0.89744,                0.84123,                 0.8909,                0.69285,                0.91118,                0.43685,                0.96209,               0.000298,               0.000298,               0.000298
                    100,                0.66482,                0.29516,                0.86225,                0.89598,                0.84234,                0.89088,                0.69285,                0.91119,                0.43704,                0.96227,               0.000199,               0.000199,               0.000199
